artist_id,artist_name,followers,genres,popularity
0du5cEVh5yTK9QJze8zA0C,Bruno Mars,51818154,"['dance pop', 'pop']",88
4IWBUUAFIplrNtaOHcJPRM,James Arthur,13911191,"['pop', 'talent show', 'uk pop']",81
69GGBxA162lTqCwzJG5jLp,The Chainsmokers,20561151,['pop'],79
04gDigrS5kc9YWfZHwBETP,Maroon 5,41850208,['pop'],84
5p7f24Rk5HkUZsaS3BLG5F,Hailee Steinfeld,8937852,['pop'],69
2wUjUUtkb5lvLKcGKsKqsR,Alessia Cara,11933562,"['canadian contemporary r&b', 'canadian pop', 'pop']",73
540vIaP2JwjQb9dm3aArA4,DJ Snake,8793514,"['edm', 'electronic trap', 'pop', 'pop dance']",76
1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,73140056,"['canadian contemporary r&b', 'canadian pop', 'pop']",94
46GXASE9LHzyssNqKOInUu,Dawin,229482,['nyc pop'],49
738wLrAtLtCtFOLvQBXOXp,Major Lazer,6389948,"['dance pop', 'edm', 'electro house', 'moombahton', 'pop', 'pop dance']",74
1HBjj22wzbscIZ9sEb5dyf,Jonas Blue,3863024,"['pop', 'pop dance', 'tropical house', 'uk dance']",74
6TIYQ3jFPwQSRmorSezPxX,Machine Gun Kelly,5161770,"['ohio hip hop', 'pop rap']",76
5ZsFI1h6hIdQRw2ti0hz81,ZAYN,22860487,"['pop', 'uk pop']",75
7gAppWoH7pcYmphCVTXkzs,The Vamps,5852682,"['boy band', 'pop']",66
60d24wfXkVzDSfLS6hyCjZ,Martin Garrix,15923598,"['dutch edm', 'edm', 'pop', 'pop dance', 'progressive house']",75
66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,94680753,['pop'],87
02A3cEvlLLCbIMVDrK2GHV,Starley,208990,['aussietronica'],53
2oX42qP5ineK3hrhBECLmj,Andy Grammer,1182713,"['neo mellow', 'post-teen pop', 'viral pop']",68
7n2wHs1TKAczGzO7Dd2rGr,Shawn Mendes,42773536,"['canadian pop', 'pop', 'viral pop']",82
6MDME20pz9RveH9rEXvrOM,Clean Bandit,5329315,"['pop', 'uk dance', 'uk funky']",73
0jKQrxK2zHqxyOAyIMrUQt,SUD,652529,['opm'],51
6VuMaDnrHyPL1p4EHjYLi7,Charlie Puth,21594424,"['pop', 'viral pop']",81
77AiFEVeAVj2ORpC85QVJs,Steve Aoki,3806463,"['dutch house', 'edm', 'electro house', 'pop dance']",71
3e7awlrlDSwF3iM0WBjGMp,Little Mix,11754883,"['girl group', 'pop', 'talent show', 'uk pop']",73
3iri9nBFs9e4wN7PLIetAw,gnash,1600888,['pop'],61
31TPClRtHm23RisEBtV3X7,Justin Timberlake,13416743,"['dance pop', 'pop']",80
7iZtZyCzp3LItcw1wtPI3D,Rae Sremmurd,7382611,"['melodic rap', 'mississippi hip hop', 'pop rap', 'rap', 'trap']",71
3WGpXCj9YhhfX11TToZcXP,Troye Sivan,7958771,"['australian pop', 'pop', 'viral pop']",78
3TVXtAsR1Inumwj472S9r4,Drake,81256295,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",98
6Dd3NScHWwnW6obMFbl1BH,Daya,1524602,"['alt z', 'pop']",67
7nKeLE1toRtW4M279iS26h,Zay Hilfigerrr,63913,['viral trap'],40
4nGp682WMiKS4X217kPw8C,Silent Sanctuary,3437545,['opm'],63
2LZDXcxJWgsJfKXZv9a5eG,Cashmere Cat,323864,"['downtempo', 'electropop', 'shiver pop']",52
3tQx1LPXbsYjE9VwN1Peaa,Marc E. Bassy,417693,['indie pop rap'],58
6lB8vOoI4DRrrVxXwuV19c,Mike Perry,1550099,"['pop dance', 'swedish tropical house']",64
50JJSqHUf2RQ9xsHs0KMHg,Jon Bellion,1385828,['indie pop rap'],65
3wbCeEPAW6po7J46netxMT,Up Dharma Down,1044582,['opm'],60
0q4NrXqJnc367PieejuROJ,Vice,20390,['chicano rap'],40
6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran,115746854,"['pop', 'singer-songwriter pop', 'uk pop']",88
0rZRTXEmmPmx6gt92tBqIc,Moira Dela Torre,9756117,['opm'],66
3r3Rkuc4jmZHXgchgaXwnv,Suzi,10224,[],43
15NtJjjHRFybdNSMyM9smT,Nevada,15600,[],44
7CajNmpbOovFoOoasH2HaY,Calvin Harris,23701054,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'pop dance', 'progressive house', 'uk dance']",85
1l8Fu6IkuTP0U5QetQJ5Xt,Fifth Harmony,16302319,"['girl group', 'pop', 'talent show']",68
1vg8YXdgvLLPPeXZkM7g5W,Daryl Ong,706598,['opm'],47
1Xylc3o4UrD53lo9CvFvVg,Zara Larsson,10445737,"['pop', 'scandipop', 'swedish electropop', 'swedish pop']",76
0NGAZxHanS9e0iNHpR8f2W,Alok,12268440,"['electro house', 'pop nacional', 'sertanejo universitario', 'slap house']",78
787bCXOIvGeBw0Bc4kEjhD,Luke Christopher,172449,['indie pop rap'],45
0DnjaQqb436AH1idffI6CQ,Yeng Constantino,2798639,['opm'],53
1uNFoZAHBGtllmzznpCI3s,Justin Bieber,74796155,"['canadian pop', 'pop']",88
1t2caVgyabZrVDAlmMGraV,Michael Pangilinan,1674312,['opm'],52
3Gm5F95VdRxW3mqCn8RPBJ,Aminé,1894525,"['pop rap', 'portland hip hop', 'rap', 'underground hip hop']",68
2KsP6tYLJlTBvSUxnwlVWa,Mike Posner,1382706,"['dance pop', 'pop', 'pop dance', 'pop rap']",68
25u4wHJWxCA9vO0CzxAbK7,Lukas Graham,2153347,"['danish pop', 'scandipop']",70
05o1zW8b6PV6rEquXr74sB,State of Sound,46676,['swedish tropical house'],35
5y2Xq6xcjJb2jVM54GHK3t,John Legend,6627462,"['neo soul', 'pop', 'pop soul', 'urban contemporary']",74
5WUlDfRSoLAfcVSX1WnrxN,Sia,27198137,"['australian dance', 'australian pop', 'pop']",83
4BNWanhw4AjSXjBm9L1Jzy,Juris,790734,['opm'],49
6T5tfhQCknKG4UnH90qGnz,DNCE,4619560,"['dance pop', 'pop']",67
2kZThDGZcHl4klYYFk0v8n,Moonstar88,1052260,['opm'],54
4dpARuHxo51G3z768sgnrY,Adele,52114291,"['british soul', 'pop', 'pop soul', 'uk pop']",85
4qzcg58jZdJ9ujEI6Cs3Ad,Krissy,14995,['opm'],28
0bdfiayQAKewqEvaU6rXCv,MØ,1460033,"['dance pop', 'danish pop', 'electropop', 'pop dance']",69
6JL8zeS1NmiOftqZTRgdTz,Meghan Trainor,14114257,"['hip pop', 'pop']",76
3t5xRXzsuZmMDkQzgOX35S,Robin Schulz,3112483,"['deep euro house', 'deep house', 'edm', 'german dance', 'pop dance', 'tropical house']",77
4gzpq5DPGxSnKTe4SA8HAU,Coldplay,47861634,"['permanent wave', 'pop']",87
7vk5e3vY1uw9plTHJAMwjN,Alan Walker,39823999,['electro house'],80
5M0lbkGluOPXLeFjApw8r8,DRAM,846259,"['pop rap', 'trap', 'underground hip hop', 'viral trap', 'virginia hip hop']",58
3YQKmKGau1PzlVlkL1iodx,Twenty One Pilots,24165862,"['modern rock', 'pop', 'pov: indie', 'rock']",79
6aiCKnIN68hohzU3ZzNq48,Sarah Geronimo,3659707,['opm'],56
2tQbSWgZLIB8MXMnsXVRro,Nina,678820,['opm'],54
2JEIN1g27pZdm3hKB9EwE5,Mark Carpio,180691,['opm'],52
5elcNQkZ6FCZA3grSOMngY,MYMP,1165050,['opm'],58
6d47Z08T4snK50HgTEHo5Z,Sage The Gemini,867797,"['hyphy', 'pop rap', 'southern hip hop', 'trap']",62
6gK1Uct5FEdaUWRWpU4Cl2,Petit Biscuit,950365,['new french touch'],60
6ZgBJRjJsK1iOJGKGZxEUv,South Border,1035498,['opm'],55
24fEOzlKhgSNLIcy9NdmwH,James Reid,336959,"['deep neofolk', 'opm', 'pinoy r&b']",52
3nZa8vRD64ueq3d0JNYTsl,6cyclemind,1316159,['opm'],52
5pKCCKE2ajJHZ9KAiaK11H,Rihanna,58519674,"['barbadian pop', 'pop', 'urban contemporary']",89
6s22t5Y3prQHyaHWUN1R1C,AJR,3062719,['pov: indie'],72
2wY79sveU1sp5g7SokKOiI,Sam Smith,23305949,"['pop', 'uk pop']",84
4NeCu267LZemnoq44lZYKy,Julie Anne San Jose,819507,['opm'],49
21E3waRsmPlU7jZsS13rcj,Ne-Yo,8395306,"['dance pop', 'pop', 'r&b', 'urban contemporary']",78
0ekbDNE2eOq8QiaXM34wer,Howie Day,333157,"['neo mellow', 'pop rock']",52
2GqX0GnrKdi6Z2X2OReYOK,Piolo Pascual,234395,['opm'],39
0jarApAsbmiCkYhz0590mE,Freestyle,310129,['opm'],56
1Hsdzj7Dlq2I7tHP7501T4,Niall Horan,9859775,['pop'],75
3C4t1usFGoKHCSRdujm2GN,Ryan Cabrera,92323,"['idol', 'neo mellow']",44
2Hjj68yyUPiC0HKEOigcEp,Jesse McCartney,1006958,"['dance pop', 'pop', 'post-teen pop']",57
4AK6F7OLvEQ5QYCBNiQWHq,One Direction,33695466,"['boy band', 'pop', 'post-teen pop', 'talent show']",83
6ydoSd3N2mwgwBHtF6K7eX,Calum Scott,5391421,['pop'],75
0EmeFodog0BfCgMzAIvKQp,Shakira,31914448,"['colombian pop', 'dance pop', 'latin pop', 'pop']",87
3wjsrpfO6odEphTZWx45RQ,Hearts & Colors,142198,['channel pop'],46
2sil8z5kiy4r76CRTXxBCA,The Goo Goo Dolls,2643596,"['neo mellow', 'permanent wave', 'pop rock', 'post-grunge']",70
0jNDKefhfSbLR9sFvcPLHo,San Holo,693192,"['brostep', 'edm', 'electro house', 'electronic trap', 'future bass', 'pop dance']",57
64M6ah0SkkRsnPGtGiRAbb,Bebe Rexha,8592883,"['dance pop', 'pop']",80
3AQRLZ9PuTAozP28Skbq8V,The Script,8135905,"['celtic rock', 'pop']",73
2mxe0TnaNL039ysAj51xPQ,R. Kelly,2546163,[],65
5oWOx0BBDSMoFB8JDrjQre,Katharine McPhee,205185,['idol'],48
55fhWPvDiMpLnE4ZzNXZyW,Noah Cyrus,1221003,"['alt z', 'pop']",70
6oMuImdp5ZcFhWP0ESe6mG,Migos,13585531,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'trap']",76
5H6xmHXjsq98NLbEjuE29f,NEIKED,169818,['scandipop'],61
6w7j5wQ5AI5OQYlcM15s2L,Extreme,561131,"['funk metal', 'glam metal', 'hard rock']",61
1anyVhU62p31KFi8MEzkbf,Chance the Rapper,5954791,"['chicago rap', 'conscious hip hop', 'hip hop', 'pop rap', 'rap']",72
02kJSzxNuaWGqwubyUba0Z,G-Eazy,5225795,"['indie pop rap', 'oakland hip hop', 'pop rap', 'rap']",75
6X9aYHnQ75YI8o08aoa0iS,Boyzone,1093854,['boy band'],57
4ehtJnVumNf6xzSCDk8aLB,Martin Jensen,1402395,"['danish electronic', 'edm', 'pop dance']",63
0t7vWPRBcVv4xBEHPZHSWA,Sitti,81713,[],46
1vSN1fsvrzpbttOYGsliDr,Tori Kelly,2153144,"['pop', 'post-teen pop']",65
5ILrArfIV0tMURcHJN8Q07,Vanessa Carlton,609285,"['lilith', 'neo mellow', 'piano rock', 'pop rock', 'post-teen pop']",62
6dC0rIJNLSFZwqckLgXJ8p,Timeflies,331488,['indie pop rap'],49
69ug07KFFRhcCZ7iZ1Mn1i,Bailey May,60425,['opm'],32
2Rf4X6m0oayCJhaJ5K63GQ,Nathan Sykes,473604,"['post-teen pop', 'talent show', 'teen pop']",54
5X4LWwbUFNzPkEas04uU82,DVBBS,1059793,"['canadian electronic', 'dutch house', 'edm', 'electro house', 'pop dance', 'progressive electro house', 'slap house']",60
0C8ZW7ezQVs4URX5aX7Kqx,Selena Gomez,46002799,"['pop', 'post-teen pop']",83
36jaGQtMj5UWD0eO1fCVdD,Joel Adams,191273,"['australian pop', 'pop soul']",52
5PokPZn11xzZXyXSfnvIM3,Lifehouse,1987047,"['neo mellow', 'pop rock', 'post-grunge']",63
5aMmmNxw4vgpc5XC6hK0zp,The Calling,741343,"['neo mellow', 'pop rock']",61
2FwJwEswyIUAljqgjNSHgP,Snakehips,358278,"['electropop', 'uk dance']",61
0AJUYWKztkg5dnrHDIBv47,MiC LOWRY,49409,[],32
4phGZZrJZRo4ElhRtViYdl,Jason Mraz,7325418,"['acoustic pop', 'dance pop', 'neo mellow', 'pop']",72
7374lH6kwx9uQATYQ9H3Cp,Eraserheads,3731351,"['opm', 'pinoy reggae']",63
6aZyMrc4doVtZyKNilOmwu,Colbie Caillat,2517719,"['dance pop', 'neo mellow', 'pop']",68
3RpJ6OyOnaXRFRXSirgQa6,Jericho Rosales,114825,['opm'],43
6wPhSqRtPu1UhRCDX5yaDJ,The Pussycat Dolls,5544162,"['dance pop', 'girl group', 'pop']",68
2WzaAvm2bBCf4pEhyuDgCY,Ruth B.,3127310,"['alt z', 'canadian contemporary r&b', 'canadian pop', 'pop']",72
7xEFii6utZmQ61kX59HmLH,FRENSHIP,193622,"['electropop', 'indie poptimism', 'la pop']",53
7DW4ijH3n36QN0RlC0n649,Angeline Quinto,649601,['opm'],52
5lXfVoQxVgC5fpjkVqvNYn,Isaiah Firebrace,55079,['australian pop'],43
4PVn1b2WnnXdq80C7uaZLZ,Nause,194064,[],42
0jnsk9HBra6NMjO2oANoPY,Flo Rida,8998810,"['dance pop', 'miami hip hop', 'pop', 'pop rap']",77
0hEurMDQu99nJRq8pTxO14,John Mayer,5985335,"['neo mellow', 'singer-songwriter']",76
7H55rcKCfwqkyDFH9wpKM6,Christina Perri,3738275,['pop'],70
1Fr6agZ6iSM5Ynn2k4C8sc,VÉRITÉ,316751,"['alt z', 'brooklyn indie', 'dark pop', 'electropop', 'indie poptimism', 'metropopolis', 'nyc pop', 'vapor pop']",46
5BAyYwbv8OSfqeXMjPgWX6,Toni Gonzaga,800970,"['opm', 'papuri']",47
0DdDnziut7wOo6cAYWVZC5,KREAM,253717,['pop dance'],57
6Ww3OMFzCaO33ulKh1LBFN,Hale,996274,"['opm', 'pinoy reggae']",60
2nZ18B9RTjJH56v2NTnNAI,Leanne & Naara,66590,"['pinoy city pop', 'pinoy indie']",46
6nxWCVXbOlEVRexSbLsTer,Flume,2420663,"['australian dance', 'australian electropop', 'australian indie', 'downtempo', 'edm', 'indietronica']",70
4TH4BHy0LdBi3dpBW4P2UX,R. City,146418,"['reggae fusion', 'virgin islands reggae']",61
5mnS9jJdKQQcRSqFu5YPVe,Auli'i Cravalho,118456,['movie tunes'],65
2LJxr7Pt3JnP60eLxwbDOu,Mandy Moore,708038,"['dance pop', 'europop', 'idol', 'neo mellow', 'post-teen pop']",63
0lzV2CiahHRiGd6qpADtPS,James Hersey,54319,[],46
4bYPcJP5jwMhSivRcqie2n,Adam Levine,1010768,['deep talent show'],71
62WbvkXqQGvXQvw74GU3kQ,Morissette,1124483,['opm'],51
0gadJ2b9A4SKsB1RFkBb66,Passenger,3264693,"['folk-pop', 'neo mellow']",70
6jJ0s89eD6GaHleKKya26X,Katy Perry,29985389,['pop'],83
5mNum7eUoqWS6NBo91NYHP,Abra,22970,[],8
0AuZVHIr5WSEBbBLZwWwWc,Charice,183848,[],47
2MqhkhX4npxDZ62ObR5ELO,Hoobastank,2462087,"['alternative metal', 'funk metal', 'nu metal', 'pop rock', 'post-grunge']",66
6jV25rzTKQ2zMgrqHha1V5,CHANYEOL,1845658,['k-pop'],59
7KMqksf0UMdyA0UCf4R3ux,James Blunt,2886995,['neo mellow'],70
0zOcE3mg9nS6l3yxt1Y0bK,The Fray,4034736,"['neo mellow', 'piano rock', 'pop', 'pop rock']",68
4kYGAK2zu9EAomwj3hXkXy,JP Cooper,880408,['uk pop'],65
6vWDO969PvNqNYHIOW5v0m,Beyoncé,36307222,"['pop', 'r&b']",85
7xTcuBOIAAIGDOSvwYFPzk,Daniel Powter,260633,"['canadian pop', 'neo mellow', 'pop rock']",58
11hIqBsGRPztdjBHCSLClX,Daniel Bedingfield,201597,"['europop', 'talent show']",52
4KOFxteqSAveWCElBVijTy,Joshua Garcia,34988,[],18
1mcqfNCReSFxun2vIWvC28,KZ Tandingan,955414,['opm'],51
719ZCUqy59oGckcB1MzVTx,The Company,23687,[],38
4HOEnLufwAqJ2qoJPVnL01,Callalily,1711669,['opm'],53
7HJDRQAfEcFiARVehhM6qD,Gloc-9,1377361,"['opm', 'pinoy hip hop', 'pinoy trap']",60
6xfqnpe2HnLVUaYXs2F8YS,Anna Kendrick,346430,"['hollywood', 'movie tunes']",63
5JZ7CnR6gTvEMKX4g70Amv,Lauv,6019315,['pop'],77
1HY2Jd0NmPuamShAr6KMms,Lady Gaga,28284092,"['art pop', 'dance pop', 'pop']",84
4EzkuveR9pLvDVFNx6foYD,James Bay,3981434,"['neo mellow', 'pop', 'uk pop']",69
188VINPQh5dyNfLUkevKqf,Olivia Holt,1144126,['post-teen pop'],45
7hOGhpa8RMSuDOWntGIAJt,A R I Z O N A,418197,"['electropop', 'indie poptimism']",58
3zrUX1hQrUB9aXcOiyQLmN,Stanaj,60627,[],40
6kXm2YCtdUOpRYNKeKhfue,Ryan Gosling,167563,['hollywood'],65
3rIZMv9rysU7JkLzEaC5Jp,Snow Patrol,2906639,"['irish rock', 'modern rock', 'neo mellow', 'permanent wave', 'pop rock']",67
0ZED1XzwlLHW4ZaG4lOT6m,Julia Michaels,5113233,['pop'],73
0XOSmu9Qn1agQULUVe0dAK,Inigo Pascual,501249,['opm'],43
49tQo2QULno7gxHutgccqF,LANY,5683995,['la pop'],73
6aLdhHUqgdKE86xbtNmY8g,Crush,1169656,"['k-pop', 'korean r&b']",64
64KEffDW9EtZ1y2vBYgq8T,Marshmello,35432413,"['brostep', 'edm', 'pop', 'progressive electro house']",82
1XLjkBxFokuDTlHt0mQkRe,Thomas Gold,170031,"['big room', 'dutch house', 'edm', 'electro house', 'german techno', 'pop dance', 'progressive electro house', 'progressive house']",47
6O74knDqdv3XaWtkII7Xjp,Boyz II Men,2901546,"['boy band', 'contemporary r&b', 'new jack swing', 'r&b', 'urban contemporary']",64
4lDBihdpMlOalxy1jkUbPl,Grey,73049,['pop edm'],64
1tXFYQZSAswt4JLB42lpye,Sponge Cola,1375352,"['opm', 'pinoy reggae']",54
4V8Sr092TqfHkfAA5fXXqG,Luis Fonsi,11293908,"['latin pop', 'puerto rican pop']",73
4U78sK2D3zASSB6oSR38GQ,Christian Bautista,487095,['opm'],49
3DiDSECUqqY1AuBP8qtaIa,Alicia Keys,11175157,"['neo soul', 'pop', 'r&b']",76
58MLl9nC29IXbE4nEtuoP2,Alex & Sierra,1172714,"['pop', 'post-teen pop']",57
53XhwfbYqKCa1cC15pYq2q,Imagine Dragons,50857379,"['modern rock', 'pop', 'rock']",86
5338fdSzGNOFD4cxAxDTeq,Aaron Carter,328639,['post-teen pop'],42
0c173mlxpT3dSFRgMO8XPh,Big Sean,11210413,"['detroit hip hop', 'hip hop', 'pop rap', 'r&b', 'rap', 'trap']",76
59mvY7ziUSNoyIGgErHemV,Mikkel Storleer Eriksen,274,[],18
4Rxn7Im3LGfyRkY2FlHhWi,Nick Jonas,9501118,"['dance pop', 'pop']",64
7LVPSD4kabI5LiXIVPI8tn,Jona,129160,['opm'],41
74KM79TiuVKeVCqs8QtB0B,Sabrina Carpenter,6167413,['pop'],78
1DZGAZcaTA32eLJELEsjXY,Kiana V,50071,['pinoy indie'],40
4qBgvVog0wzW75IQ48mU7v,KYLE,1046075,"['deep underground hip hop', 'indie pop rap', 'meme rap', 'pop r&b', 'pop rap', 'viral trap']",62
2yEkZBBjhzKzt6LF5XMaFi,Blue,599319,['boy band'],59
1GxkXlMwML1oSg5eLPiAz3,Michael Bublé,6027426,"['adult standards', 'canadian pop', 'jazz pop', 'lounge']",73
3Nrfpe0tUJi4K4DXYWgMUX,BTS,70520914,"['k-pop', 'k-pop boy group', 'pop']",87
0dtmYDbYpwcdHPBI1OJatT,Hugh Grant,7749,['hollywood'],44
5rSXSAkZ67PYJSvpUpkOr7,Backstreet Boys,5422799,"['boy band', 'dance pop', 'pop']",74
2XMxHczWkSzDDFhiC3zt8k,Marié Digby,76380,['lilith'],36
0L6Gwm0JDrgIQJfjarWSUR,Edwin McCain,319421,"['neo mellow', 'pop rock']",52
0AvtzKTYleNqdJXoZasQWG,Stephen Speaks,167268,['opm'],53
6Ff53KvcvAj5U7Z1vojB5o,*NSYNC,2144180,"['boy band', 'dance pop', 'pop']",70
0lJlKQvuM2Sd9DPPyUXcHg,Sixpence None The Richer,476305,"['lilith', 'pop rock']",64
0X2BH1fck6amBIoJhDVmmJ,Ellie Goulding,12406294,"['indietronica', 'metropopolis', 'pop', 'uk pop']",79
3QLIkT4rD2FMusaqmkepbq,Rachel Platten,890970,"['post-teen pop', 'viral pop']",61
3z0IVhtuFvt9VYUZGT98PU,Jay R,173604,['opm'],44
5Pwc4xIPtQLFEnJriah9YJ,OneRepublic,16433012,"['piano rock', 'pop']",82
3FUY2gzHeIiaesXtOAdB7A,Train,4378924,"['dance pop', 'neo mellow', 'pop', 'pop rock']",72
0xNog7ZdcTq9sJFiIXJJTH,Kaye Cal,572366,['opm'],44
246dkjvS1zLTtiykXe5h60,Post Malone,42528100,"['dfw rap', 'melodic rap', 'pop', 'rap']",89
23fqKkggKUBHNkbKtXEls4,Kygo,8468761,"['edm', 'pop', 'pop dance', 'tropical house']",77
6XyY86QOPPrYVGvF9ch6wz,Linkin Park,24695072,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal', 'rock']",84
09DdQEMQaaq0f99vqqub3V,krissy & ericka,29837,"['acoustic opm', 'p-pop']",45
00FQb4jTyendYWaN8pK0wa,Lana Del Rey,28864137,"['art pop', 'pop']",90
2qxJFvFYMEDqd7ui6kSAcq,Zedd,6024757,"['complextro', 'edm', 'german techno', 'pop', 'pop dance']",73
07YZf4WDAMNwqr4jfgOZ8y,Jason Derulo,12004371,"['dance pop', 'pop']",78
2kucQ9jQwuD8jWdtR9Ef38,Sam Hunt,2323469,"['contemporary country', 'country', 'country pop', 'modern country rock']",69
1bqxdqvUtPWZri43cKHac8,MAX,839339,"['singer-songwriter pop', 'teen pop', 'viral pop']",66
163tK9Wjr9P9DmM0AVK7lm,Lorde,10021142,"['art pop', 'metropopolis', 'nz pop', 'pop']",75
1RyvyyTE3xzB2ZywiAwp0i,Future,15107683,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']",89
6LuN9FCkKOj5PcnpouEgny,Khalid,16235711,"['pop', 'pop r&b']",83
1xHQO9GJIW9OXHxGBISYc5,Marian Hill,466529,['electropop'],51
4Q6nIcaBED8qUel8bBx6Cr,Jax Jones,1146865,"['dance pop', 'edm', 'house', 'pop dance', 'uk dance', 'uk pop']",72
5yVM85m9yNcHO6o0vaaVxW,Daniel Padilla,518070,['opm'],52
4S9EykWXhStSc15wEx8QFK,Céline Dion,7791027,['canadian pop'],73
4N3cNXg5phUzRzuJYYxQlV,Emma Watson,81035,['movie tunes'],49
4tB1f1h4TQqDz4bNaibMpl,Emma Thompson,4551,"['movie tunes', 'show tunes']",48
5lLVsxABqSuosfqAoLQeXV,Dan Stevens,6556,['movie tunes'],46
105Paee9vmV5rfLSG652e1,Ewan McGregor,39378,"['hollywood', 'movie tunes']",52
1Cs0zKBU1kc0i8ypK3B9ai,David Guetta,26783858,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",87
6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,42016557,"['dance pop', 'pop', 'uk pop']",86
2MoxYOhy9ooC8KRcdgIFif,Leroy Styles,4263,['dutch edm'],26
7DMveApC7UnC2NPfPvlHSU,Cheat Codes,2202165,"['edm', 'pop', 'pop dance']",66
2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar,25718009,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",87
0uGk2czvcpWQA383Im6ajf,Maggie Lindemann,2036466,"['alt z', 'dark pop', 'pop']",61
6KImCVD70vtIoJWnq6nGn3,Harry Styles,29777685,['pop'],85
26VFTg2z8YR0cCuwLzESi2,Halsey,21098533,"['electropop', 'etherpop', 'indie poptimism', 'pop']",81
2cFrymmkijnjDg9SS92EPM,blackbear,4892086,['pop'],75
4u5smJBskI6Adzv08PuiUP,Kiiara,930163,"['alt z', 'electropop']",58
74XFHRwlV6OrjEM0A2NCMF,Paramore,8136821,"['candy pop', 'modern rock', 'pixie', 'pop', 'pop emo', 'pop punk', 'rock']",78
7ygtjsCTrCQZAYYPOne9uE,Erik Santos,723544,['opm'],49
6ltzsmQQbmdoHHbLZ4ZN25,Lord Huron,1344683,"['indie folk', 'stomp and holler']",73
4TrraAsitQKl821DQY42cZ,Sigrid,685206,['norwegian pop'],60
0QHgL1lAIqAw0HtD7YldmP,DJ Khaled,10582816,"['hip hop', 'miami hip hop', 'pop rap', 'rap']",76
6vXTefBL93Dj5IqAWq6OTv,French Montana,5236376,"['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",74
7blkMNJv8n9ceP9zlA4W2U,Shawn Hook,62306,['canadian pop'],41
4xRYI6VqpkE3UwrDrAZL8L,Logic,5960258,"['conscious hip hop', 'hip hop', 'pop rap', 'rap']",74
4O15NlyKLIASxsJ0PrXPfz,Lil Uzi Vert,16055076,"['hip hop', 'melodic rap', 'philly rap', 'rage rap', 'rap']",85
5YGY8feqx7naU7z4HrwZM6,Miley Cyrus,22467123,['pop'],85
5pUo3fmmHT8bhCyHE52hA6,Liam Payne,10350753,['pop'],62
4nDoRrQiYLoBzwC5BhVJzF,Camila Cabello,31902534,"['dance pop', 'pop']",79
4iSU0hKfGnU2nscL5dLi9p,Claudia,25456,['pinoy r&b'],18
73sIBHcqh3Z3NyqHKZ7FOL,Childish Gambino,11577810,"['atl hip hop', 'hip hop', 'rap']",78
5CCwRZC6euC8Odo6y9X8jr,Rita Ora,8381883,"['dance pop', 'pop', 'uk pop']",72
4VkqlQl3hGhxjchI34xp2V,Thyro,12209,['opm'],43
1yxSLGMDHlW21z4YXirZDS,Black Eyed Peas,7781658,"['dance pop', 'pop', 'pop rap']",79
06HL4z0CvFAxyc27GXpf02,Taylor Swift,89490809,['pop'],100
2XnBwblw31dfGnspMIwgWz,Axwell /\ Ingrosso,2478803,"['edm', 'pop dance']",64
20gsENnposVs2I4rQ5kvrf,Sam Feldt,777031,"['edm', 'pop dance', 'tropical house']",70
1IueXOQyABrMOprrzwQJWN,Sigala,1588244,"['dance pop', 'edm', 'pop dance', 'uk dance', 'uk pop']",69
7lIVjtsgz0y1oRQFBAVNzq,Mayonnaise,1457026,"['opm', 'pinoy rock']",58
41MozSoPIsD1dJM0CLPjZF,BLACKPINK,46351574,"['k-pop', 'k-pop girl group', 'pop']",83
00TKPo9MxwZ0j4ooveIxWZ,Loote,217820,"['alt z', 'nyc pop']",55
3JhNCzhSMTxs9WLGJJxWOY,Macklemore,2132959,"['pop rap', 'seattle hip hop']",77
4DTbdShHu2RPYEEMUp2XWV,Anjulie,35495,['canadian pop'],55
6eouuqqGggqDlYRV63cgPo,Secondhand Serenade,994197,"['neon pop punk', 'piano rock', 'pixie', 'pop punk']",55
5lKZWd6HiSCLfnDGrq9RAm,Leona Lewis,3575630,"['british soul', 'dance pop', 'pop', 'talent show']",64
3BmGtnKgCSGYIUhmivXKWX,Kelly Clarkson,10256385,"['dance pop', 'pop', 'talent show']",73
1bj5GrcLom5gZFF5t949Xl,Martin Solveig,1224971,"['disco house', 'edm', 'electro house', 'filter house', 'house', 'pop dance', 'vocal house']",62
6V03b3Y36lolYP2orXn8mV,98º,460036,['boy band'],53
5DK8eK7fjvRsziXzyr3sFA,Moon Taxi,185238,"['indie poptimism', 'modern alternative rock']",49
